Year,Rank,,Player,Avg,Total Putts,Total Rounds,Low Total Putts
1989,124,171,Billy Tuten,29.57,"2,040",69,23
1989,125,171,Ted Schulz,29.58,"3,372",114,25
1989,126,171,Mike Miles,29.59,"1,894",64,22
1989,127,172,Roy Biancalana,29.6,"1,835",62,23
1989,127,172,Brad Fabel,29.6,"2,516",85,19
1989,127,172,Larry Nelson,29.6,"1,717",58,21
1989,130,175,Mark McCumber,29.65,"2,016",68,25
1989,130,175,Jodie Mudd,29.65,"2,817",95,24
1989,132,175,Jay Delsing,29.66,"1,809",61,25
1989,133,180,Dave Eichelberger,29.68,"2,938",99,23
1989,133,180,Greg Norman,29.68,"1,840",62,25
1989,135,180,Clarence Rose,29.69,"3,058",103,22
1989,136,180,Dave Barr,29.7,"2,732",92,25
1989,136,180,Brad Bryant,29.7,"3,089",104,25
1989,136,180,George Burns,29.7,"1,663",56,26
1989,139,180,John Adams,29.71,"2,585",87,24
1989,139,180,John Mahaffey,29.71,"3,149",106,10
1989,139,180,Duffy Waldorf,29.71,"2,525",85,23
1989,139,180,Bob Wolcott,29.71,"1,842",62,11
1989,143,181,J.L. Lewis,29.73,"1,427",48,22
1989,144,181,John McComish,29.74,"2,379",80,24
1989,145,181,Billy Andrade,29.75,"2,707",91,24
1989,145,181,Rocco Mediate,29.75,"3,005",101,25
1989,145,181,Tom Pernice Jr.,29.75,"1,874",63,25
1989,145,181,Doug Tewell,29.75,"2,380",80,16
1989,149,185,Fulton Allem,29.76,"2,559",86,22
1989,149,185,Ray Stewart,29.76,"1,845",62,23
1989,149,185,Lance Ten Broeck,29.76,"2,381",80,24
1989,152,185,Ed Humenik,29.77,"2,322",78,23
1989,153,186,P.H. Horgan III,29.78,"2,442",82,24
1989,153,186,Tim Norris,29.78,"2,621",88,25
1989,155,186,Hale Irwin,29.79,"1,877",63,24
1989,156,187,Keith Clearwater,29.82,"2,982",100,23
1989,157,188,Rick Pearson,29.83,"2,237",75,23
1989,158,192,"Jim Gallagher, Jr.",29.87,"3,435",115,23
1989,158,192,J.C. Snead,29.87,"2,569",86,25
1989,160,192,Robin Freeman,29.88,"2,271",76,24
1989,160,192,Don Reese,29.88,"2,719",91,23
1989,160,192,Bobby Wadkins,29.88,"3,137",105,23
1989,163,192,"Ray Barr, Jr.",29.89,"1,883",63,24
1989,164,192,Fred Funk,29.9,"2,571",86,23
1989,164,192,Bill Glasson,29.9,"2,392",80,24
1989,166,193,David Peoples,29.93,"1,826",61,25
1989,167,193,Clark Burroughs,29.94,"2,006",67,26
1989,167,193,Rick Dalpos,29.94,"2,036",68,24
1989,167,193,Richard Zokol,29.94,"2,305",77,14
1989,170,193,Andrew Magee,29.95,"3,055",102,24
1989,171,193,Dan Pohl,29.96,"2,067",69,24
1989,172,194,Mac O'Grady,30,"1,590",53,21
1989,173,238,Karl Kimball,30.02,"1,471",49,25
1989,174,238,Nolan Henke,30.03,"2,102",70,26
1989,175,238,Tom Purtzer,30.04,"2,343",78,23
1989,176,238,Andy Bean,30.05,"2,254",75,23
1989,177,239,Greg Twiggs,30.1,"2,167",72,22
1989,178,240,Lennie Clements,30.11,"2,469",82,25
1989,179,240,Trevor Dodds,30.17,"1,750",58,21
1989,180,245,Joel Edwards,30.22,"2,055",68,25
1989,181,251,Jim Hallet,30.26,"3,359",111,22
1989,181,251,Bruce Lietzke,30.26,"2,239",74,26
1989,183,251,Doug Weaver,30.32,"2,001",66,23
1989,184,258,Jim Benepe,30.37,"2,308",76,25
1989,185,258,Curt Byrum,30.38,"2,947",97,25
1989,186,309,David Jackson,30.87,"1,667",54,26
1990,1,-,Morris Hatalsky,28.11,"2,333",83,20
1990,2,-,George Burns,28.33,"2,635",93,19
1990,3,-,Larry Mize,28.49,"2,479",87,22
1990,4,-,Jerry Pate,28.5,"1,539",54,22
1990,5,-,Larry Rinker,28.54,"2,797",98,21
1990,6,-,Greg Norman,28.63,"1,718",60,21
1990,7,-,Payne Stewart,28.75,"2,731",95,22
1990,8,-,Brad Faxon,28.76,"2,560",89,22
1990,9,-,Andy North,28.78,"1,871",65,18
1990,10,-,Tom Pernice Jr.,28.8,"1,555",54,24
1990,11,-,Don Pooley,28.84,"2,163",75,20
1990,12,-,Raymond Floyd,28.85,"1,558",54,23
1990,13,-,Ken Green,28.87,"2,512",87,13
1990,14,-,Jim Carter,28.88,"2,570",89,24
1990,14,-,Stan Utley,28.88,"3,061",106,21
1990,16,-,Rick Fehr,28.9,"2,601",90,24
1990,16,-,Brian Tennyson,28.9,"2,774",96,24
1990,18,-,Jeff Sluman,28.91,"3,064",106,16
1990,18,-,Tom Watson,28.91,"1,648",57,24
1990,20,-,Mike Reid,28.92,"1,909",66,22
1990,20,-,Mark Wiebe,28.92,"2,892",100,21
1990,22,-,Bob Gilder,28.93,"2,343",81,25
1990,23,-,Paul Azinger,28.94,"2,836",98,20
1990,23,-,Ian Baker-Finch,28.94,"2,344",81,22
1990,25,-,Gary Koch,28.95,"1,650",57,25
1990,25,-,Billy Mayfair,28.95,"3,156",109,24
1990,27,-,Jodie Mudd,28.96,"2,404",83,24
1990,27,-,Mike Sullivan,28.96,"2,346",81,23
1990,29,-,Ed Fiori,28.97,"3,129",108,20
1990,30,-,Chip Beck,28.98,"2,521",87,21
1990,30,-,Buddy Gardner,28.98,"2,985",103,22
1990,30,-,D.A. Weibring,28.98,"1,913",66,16
1990,33,-,Lanny Wadkins,28.99,"2,377",82,23
1990,34,-,Wayne Grady,29.01,"2,408",83,23
1990,35,-,Tony Sills,29.02,"1,509",52,18
1990,36,-,David Frost,29.04,"2,381",82,22
1990,36,-,P.H. Horgan III,29.04,"2,468",85,15
1990,38,-,Mitch Adcock,29.05,"1,772",61,23
1990,38,-,Steve Pate,29.05,"2,905",100,23
1990,38,-,Chris Perry,29.05,"2,789",96,23
1990,41,-,John Inman,29.06,"2,964",102,21
1990,42,-,Phil Blackmar,29.07,"2,645",91,24
1990,43,-,Billy Andrade,29.08,"2,995",103,23
1990,43,-,Tom Eubank,29.08,"1,716",59,24
1990,45,-,John Huston,29.09,"2,298",79,24
1990,46,-,Mark Brooks,29.11,"3,289",113,23
1990,47,-,Lee Janzen,29.12,"2,825",97,24
1990,47,-,Larry Silveira,29.12,"2,417",83,23
1990,47,-,Craig Stadler,29.12,"1,922",66,24
1990,50,-,Bob Lohr,29.13,"2,796",96,23
1990,50,-,Pat McGowan,29.13,"2,505",86,24
1990,52,-,Scott Hoch,29.15,"2,565",88,9
1990,52,-,Corey Pavin,29.15,"3,061",105,24
1990,54,-,Roger Maltbie,29.17,"1,896",65,16
1990,54,-,Scott Simpson,29.17,"1,838",63,23
1990,56,-,Bob Eastwood,29.19,"2,510",86,21
1990,56,-,Bill Sander,29.19,"2,890",99,22
1990,56,-,Gene Sauers,29.19,"2,831",97,24
1990,59,-,Bill Britton,29.2,"2,891",99,22
1990,59,-,Dan Forsman,29.2,"2,540",87,23
1990,59,-,Mark O'Meara,29.2,"2,482",85,24
1990,59,-,Bob Tway,29.2,"2,832",97,23
1990,63,-,Jay Don Blake,29.21,"2,687",92,22
1990,63,-,Steve Elkington,29.21,"2,804",96,22
1990,63,-,Willie Wood,29.21,"2,045",70,24
1990,66,-,Webb Heintzelman,29.22,"2,805",96,7
1990,67,-,Fred Funk,29.24,"2,427",83,23
1990,68,-,Ben Crenshaw,29.25,"1,989",68,24
1990,69,-,Mike Smith,29.26,"2,663",91,21
1990,70,-,Tim Simpson,29.27,"2,751",94,18
1990,70,-,Scott Verplank,29.27,"2,576",88,23
1990,72,-,Jim Benepe,29.28,"2,489",85,23
1990,72,-,Donnie Hammond,29.28,"2,167",74,24
1990,72,-,Dennis Harrington,29.28,"2,196",75,23
1990,72,-,Steve Jones,29.28,"2,225",76,25
1990,76,-,Lennie Clements,29.29,"2,402",82,19
1990,76,-,Bob Estes,29.29,"2,724",93,24
1990,78,-,Jay Delsing,29.31,"2,814",96,23
1990,78,-,Hale Irwin,29.31,"1,788",61,24
1990,80,-,Mike Donald,29.33,"3,344",114,20
1990,80,-,Tommy Moore,29.33,"2,581",88,24
1990,80,-,Howard Twitty,29.33,"2,786",95,24
1990,83,-,Jim Booros,29.34,"2,582",88,23
1990,83,-,Steve Hart,29.34,"1,995",68,15
1990,83,-,Lance Ten Broeck,29.34,"2,817",96,24
1990,86,-,Bill Glasson,29.35,"1,937",66,8
1990,87,-,Dewey Arnette,29.36,"1,879",64,25
1990,87,-,Jay Haas,29.36,"2,701",92,23
1990,87,-,Dave Rummells,29.36,"2,437",83,25
1990,90,-,Clark Dennis,29.37,"2,526",86,23
1990,90,-,Sean Murphy,29.37,"1,733",59,23
1990,92,-,Tom Byrum,29.38,"2,644",90,22
1990,92,-,Mark Calcavecchia,29.38,"2,732",93,23
1990,92,-,David Edwards,29.38,"2,145",73,21
1990,92,-,Davis Love III,29.38,"2,674",91,24
1990,96,-,Brian Claar,29.39,"2,469",84,24
1990,96,-,Greg Hickman,29.39,"1,822",62,22
1990,98,-,Nick Price,29.42,"2,883",98,24
1990,98,-,J.C. Snead,29.42,"2,148",73,24
1990,100,-,Kenny Knox,29.43,"2,766",94,22
1990,101,-,Bill Buttner,29.45,"2,562",87,22
1990,102,-,Barry Jaeckel,29.47,"1,680",57,24
1990,103,-,Bruce Lietzke,29.48,"1,798",61,25
1990,103,-,Hal Sutton,29.48,"2,653",90,23
1990,105,-,Michael Allen,29.49,"2,713",92,24
1990,105,-,David Canipe,29.49,"2,477",84,25
1990,105,-,John Cook,29.49,"2,802",95,24
1990,105,-,Loren Roberts,29.49,"3,303",112,22
1990,105,-,Mike Schuchart,29.49,"2,005",68,21
1990,110,-,Jeff Hart,29.51,"2,420",82,25
1990,110,-,Jim Thorpe,29.51,"2,597",88,23
1990,110,-,Duffy Waldorf,29.51,"2,597",88,24
1990,113,-,Kirk Triplett,29.52,"2,273",77,24
1990,114,-,"Ray Barr, Jr.",29.54,"1,802",61,4
1990,114,-,Russ Cochran,29.54,"2,836",96,24
1990,116,-,Robert Wrenn,29.55,"2,837",96,24
1990,117,-,Tommy Armour III,29.59,"2,752",93,24
1990,117,-,Brad Bryant,29.59,"2,693",91,23
1990,117,-,Andrew Magee,29.59,"2,900",98,24
1990,117,-,Kenny Perry,29.59,"2,190",74,24
1990,121,-,Fred Couples,29.6,"2,220",75,24
1990,121,-,Tom Sieckmann,29.6,"2,605",88,23
1990,123,-,Ed Dougherty,29.61,"2,250",76,24
1990,123,-,Mark Hayes,29.61,"2,250",76,21
1990,123,-,Nolan Henke,29.61,"2,606",88,26
1990,126,-,Brad Fabel,29.62,"2,577",87,23
1990,127,-,Robert Gamez,29.65,"2,342",79,24
1990,127,-,David Ogrin,29.65,"2,520",85,23
1990,129,-,Peter Jacobsen,29.67,"2,403",81,24
1990,130,-,David Peoples,29.68,"3,295",111,26
1990,131,-,Andy Bean,29.69,"1,989",67,22
1990,131,-,Wayne Levi,29.69,"2,197",74,23
1990,133,-,Bobby Clampett,29.7,"1,693",57,25
1990,133,-,Mike Hulbert,29.7,"3,415",115,24
1990,133,-,Richard Zokol,29.7,"1,990",67,15
1990,136,-,Keith Clearwater,29.71,"2,288",77,23
1990,137,-,Hubert Green,29.72,"1,813",61,25
1990,137,-,Neal Lancaster,29.72,"2,199",74,22
1990,137,-,Ted Schulz,29.72,"3,448",116,24
1990,140,-,Bob Wolcott,29.73,"2,557",86,24
1990,141,-,Ronnie Black,29.74,"2,498",84,25
1990,141,-,Curt Byrum,29.74,"2,647",89,23
1990,143,-,Fuzzy Zoeller,29.75,"2,112",71,24
1990,144,-,Clark Burroughs,29.77,"2,858",96,24
1990,144,-,Calvin Peete,29.77,"1,935",65,14
1990,144,-,Jeffrey Wilson,29.77,"2,233",75,23
1990,147,-,Emlyn Aubrey,29.78,"2,948",99,24
1990,147,-,Gil Morgan,29.78,"2,531",85,24
1990,147,-,Joey Sindelar,29.78,"2,382",80,24
1990,150,-,"Jim Gallagher, Jr.",29.8,"3,427",115,24
1990,150,-,Blaine McCallister,29.8,"2,831",95,24
1990,150,-,Mark McCumber,29.8,"2,473",83,25
1990,153,-,Fulton Allem,29.81,"2,146",72,24
1990,153,-,Billy Ray Brown,29.81,"2,474",83,23
1990,153,-,John Mahaffey,29.81,"2,862",96,24
1990,153,-,Curtis Strange,29.81,"2,146",72,24
1990,157,-,Peter Persons,29.82,"2,982",100,24
1990,158,-,Ray Stewart,29.84,"2,835",95,24
1990,159,-,John Adams,29.86,"2,628",88,21
1990,159,-,Jack Ferenz,29.86,"1,523",51,25
1990,161,-,Lon Hinkle,29.87,"2,001",67,25
1990,162,-,Gary Hallberg,29.9,"2,422",81,21
1990,163,-,Leonard Thompson,29.91,"2,752",92,24
1990,164,-,Jim Hallet,29.96,"3,445",115,22
1990,164,-,Brian Kamm,29.96,"1,498",50,25
1990,166,-,Dave Eichelberger,29.97,"2,997",100,14
1990,167,-,"Don Shirey, Jr.",30,"2,760",92,25
1990,168,-,Mark Lye,30.03,"2,673",89,24
1990,169,-,Tom Kite,30.06,"2,585",86,25
1990,170,-,Jerry Haas,30.08,"2,677",89,24
1990,170,-,Dan Halldorson,30.08,"1,534",51,26
1990,170,-,Dillard Pruitt,30.08,"2,376",79,24
1990,173,-,Jerry Anderson,30.09,"1,685",56,26
1990,173,-,Joel Edwards,30.09,"2,588",86,24
1990,173,-,Steve Lamontagne,30.09,"2,558",85,23
1990,176,-,Patrick Burke,30.11,"1,596",53,23
1990,177,-,Dave Barr,30.13,"2,862",95,22
1990,178,-,Bobby Wadkins,30.17,"3,107",103,24
1990,179,-,Grant Waite,30.18,"2,203",73,23
1990,180,-,Greg Twiggs,30.2,"2,688",89,22
1990,181,-,Jim Woodward,30.21,"2,205",73,21
1990,182,-,Paul Trittler,30.23,"2,539",84,24
1990,183,-,Harry Taylor,30.24,"1,754",58,25
1990,184,-,Tom Purtzer,30.26,"2,330",77,24
1990,185,-,Clarence Rose,30.28,"2,634",87,24
1990,186,-,Sonny Skinner,30.29,"2,272",75,24
1990,187,-,Carl Cooper,30.35,"1,730",57,26
1990,188,-,Greg Bruckner,30.36,"2,702",89,23
1990,189,-,Doug Tewell,30.37,"2,399",79,17
1990,190,-,John Dowdall,30.6,"1,683",55,25
1990,191,-,Rocco Mediate,30.71,"2,610",85,24
1990,192,-,Rick Todd,31.05,"1,739",56,26
1991,1,49,Lance Ten Broeck,28.02,"1,429",51,6
1991,2,60,Morris Hatalsky,28.35,"2,353",83,22
1991,2,60,Lee Janzen,28.35,"3,090",109,24
1991,4,61,Dave Rummells,28.37,"2,894",102,22
1991,5,61,Corey Pavin,28.39,"2,811",99,22
1991,6,61,Greg Norman,28.46,"1,793",63,13
1991,7,61,Bobby Clampett,28.47,"2,306",81,23
1991,8,62,Ben Crenshaw,28.5,"1,710",60,22
1991,9,84,Jay Don Blake,28.51,"2,851",100,23
1991,10,84,Kenny Knox,28.53,"3,309",116,23
1991,10,84,Willie Wood,28.53,"2,197",77,23
1991,12,84,David Frost,28.57,"2,571",90,23
1991,13,86,Gary Hallberg,28.62,"2,461",86,16
1991,14,86,Hale Irwin,28.63,"1,718",60,23
1991,15,87,Ian Baker-Finch,28.69,"2,152",75,24
1991,16,87,John Huston,28.7,"2,784",97,21
1991,16,87,Larry Rinker,28.7,"2,325",81,23
1991,18,88,Brian Claar,28.72,"2,987",104,22
1991,19,89,Dick Mast,28.75,"1,984",69,14
1991,20,94,Billy Andrade,28.76,"2,847",99,23
1991,20,94,Jeff Sluman,28.76,"3,135",109,25
1991,22,94,Brad Faxon,28.78,"2,820",98,22
1991,23,94,Payne Stewart,28.79,"2,044",71,23
1991,24,94,Scott Simpson,28.8,"1,872",65,23
1991,25,96,Raymond Floyd,28.83,"1,730",60,23
1991,26,100,Denis Watson,28.86,"1,645",57,24
1991,27,101,Tommy Moore,28.88,"1,704",59,23
1991,28,102,Fred Funk,28.89,"2,802",97,22
1991,28,102,Loren Roberts,28.89,"3,091",107,22
1991,28,102,Craig Stadler,28.89,"2,022",70,23
1991,31,102,Rick Fehr,28.9,"2,370",82,21
1991,31,102,Bob Lohr,28.9,"2,341",81,23
1991,33,103,Stan Utley,28.91,"2,660",92,21
1991,34,103,Mark Wiebe,28.95,"2,634",91,23
1991,35,104,Mark Brooks,28.99,"3,131",108,23
1991,35,104,Bob Eastwood,28.99,"2,174",75,14
1991,37,104,Pat McGowan,29,"1,856",64,24
1991,37,104,Lanny Wadkins,29,"2,494",86,23
1991,39,146,D.A. Weibring,29.01,"2,466",85,24
1991,40,146,Nick Price,29.02,"2,409",83,23
1991,40,146,Mike Springer,29.02,"2,612",90,22
1991,42,146,Wayne Grady,29.03,"1,858",64,22
1991,42,146,Nolan Henke,29.03,"2,758",95,22
1991,44,146,Davis Love III,29.04,"2,875",99,22
1991,44,146,Gene Sauers,29.04,"2,410",83,24
1991,46,146,Keith Clearwater,29.05,"3,021",104,24
1991,46,146,Mark O'Meara,29.05,"2,353",81,22
1991,46,146,Brian Tennyson,29.05,"2,644",91,22
1991,46,146,Scott Verplank,29.05,"1,598",55,24
1991,50,146,Bob Gilder,29.06,"2,267",78,23
1991,50,146,Brian Watts,29.06,"2,296",79,25
1991,52,146,Andy Bean,29.07,"2,122",73,24
1991,53,147,Lennie Clements,29.08,"1,512",52,23
1991,53,147,Bobby Wadkins,29.08,"3,024",104,24
1991,55,147,Howard Twitty,29.09,"2,996",103,16
1991,56,147,Jim Booros,29.11,"2,795",96,25
1991,57,147,Scott Hoch,29.12,"3,349",115,23
1991,57,147,Brian Kamm,29.12,"2,155",74,23
1991,59,148,JC Anderson,29.15,"1,807",62,18
1991,60,148,Mark Calcavecchia,29.17,"2,275",78,22
1991,60,148,Ed Fiori,29.17,"2,917",100,24
1991,62,152,Dudley Hart,29.21,"2,775",95,24
1991,62,152,Larry Mize,29.21,"2,658",91,24
1991,64,152,Tommy Armour III,29.22,"2,571",88,17
1991,64,152,David Canipe,29.22,"2,630",90,23
1991,64,152,Chris Perry,29.22,"3,010",103,24
1991,67,152,Mike Reid,29.23,"2,017",69,23
1991,68,153,Duffy Waldorf,29.24,"2,807",96,23
1991,69,153,Buddy Gardner,29.25,"3,100",106,23
1991,70,161,Dan Forsman,29.26,"2,575",88,22
1991,70,161,Jay Haas,29.26,"2,721",93,23
1991,70,161,John Inman,29.26,"2,897",99,23
1991,73,163,Mark Hayes,29.27,"1,727",59,26
1991,74,163,"Jim Gallagher, Jr.",29.28,"3,279",112,22
1991,75,163,Curtis Strange,29.29,"1,933",66,23
1991,76,164,Mike Hulbert,29.3,"3,223",110,24
1991,76,164,Peter Persons,29.3,"3,047",104,23
1991,78,166,Mike Donald,29.32,"3,020",103,24
1991,78,166,Kirk Triplett,29.32,"2,697",92,23
1991,80,166,Ray Stewart,29.33,"2,728",93,23
1991,81,168,Fred Couples,29.34,"2,406",82,23
1991,81,168,Dan Pohl,29.34,"1,995",68,17
1991,83,168,Jim McGovern,29.35,"2,876",98,24
1991,83,168,Ken Schall,29.35,"2,319",79,24
1991,85,168,Perry Arthur,29.36,"2,026",69,23
1991,85,168,Roger Maltbie,29.36,"1,938",66,22
1991,85,168,Bob Wolcott,29.36,"3,494",119,25
1991,88,168,Paul Azinger,29.37,"2,232",76,25
1991,88,168,Chip Beck,29.37,"2,702",92,22
1991,88,168,David Edwards,29.37,"2,849",97,24
1991,88,168,Andrew Magee,29.37,"2,702",92,22
1991,88,168,Bob Tway,29.37,"2,232",76,22
1991,93,168,Robert Gamez,29.38,"2,321",79,22
1991,94,169,Charlie Bowles,29.39,"2,204",75,21
1991,94,169,Carl Cooper,29.39,"2,087",71,23
1991,94,169,Jay Delsing,29.39,"2,733",93,22
1991,94,169,Brad Fabel,29.39,"2,733",93,21
1991,94,169,Sam Randolph,29.39,"2,028",69,25
1991,99,169,Robert Wrenn,29.4,"2,617",89,23
1991,100,170,Ronnie Black,29.41,"2,235",76,23
1991,100,170,Phil Blackmar,29.41,"2,412",82,22
1991,100,170,Jerry Haas,29.41,"2,882",98,24
1991,100,170,Donnie Hammond,29.41,"2,235",76,17
1991,100,170,Steve Jones,29.41,"2,676",91,22
1991,100,170,Gil Morgan,29.41,"2,412",82,23
1991,100,170,Larry Silveira,29.41,"2,323",79,23
1991,107,170,Brad Bell,29.42,"1,677",57,20
1991,107,170,Jeff Maggert,29.42,"2,648",90,24
1991,109,170,Michael Allen,29.43,"2,531",86,24
1991,110,172,Bill Britton,29.44,"2,826",96,22
1991,110,172,Mark McCumber,29.44,"2,326",79,23
1991,112,172,Bob Estes,29.45,"2,945",100,24
1991,112,172,David Peoples,29.45,"2,857",97,17
1991,112,172,David Sutherland,29.45,"2,238",76,22
1991,115,172,Neal Lancaster,29.46,"3,241",110,23
1991,115,172,Tim Simpson,29.46,"2,445",83,25
1991,117,172,Bill Sander,29.47,"1,709",58,24
1991,117,172,Tom Watson,29.47,"1,503",51,25
1991,117,172,John Wilson,29.47,"2,505",85,22
1991,120,172,Tom Byrum,29.48,"2,948",100,21
1991,120,172,Joel Edwards,29.48,"2,535",86,23
1991,122,172,Fulton Allem,29.49,"1,976",67,20
1991,122,172,Bill Buttner,29.49,"2,330",79,24
1991,122,172,Greg Twiggs,29.49,"2,448",83,25
1991,125,202,Russ Cochran,29.51,"2,921",99,14
1991,125,202,Ken Green,29.51,"2,744",93,23
1991,125,202,Mike Smith,29.51,"3,010",102,24
1991,128,202,Steve Elkington,29.52,"2,686",91,24
1991,129,202,Wayne Levi,29.53,"2,215",75,25
1991,129,202,Billy Mayfair,29.53,"3,130",106,21
1991,129,202,Kim Young,29.53,"1,565",53,24
1991,132,203,Emlyn Aubrey,29.54,"3,102",105,23
1991,132,203,Clark Dennis,29.54,"2,363",80,22
1991,132,203,Blaine McCallister,29.54,"2,895",98,25
1991,135,204,Steve Pate,29.55,"2,837",96,24
1991,136,204,Mark Lye,29.56,"2,690",91,23
1991,136,204,Tom Sieckmann,29.56,"2,513",85,24
1991,136,204,Hal Sutton,29.56,"2,986",101,24
1991,136,204,Doug Tewell,29.56,"2,010",68,25
1991,140,205,Sean Murphy,29.57,"2,011",68,24
1991,141,205,Tom Kite,29.58,"2,633",89,25
1991,141,205,Jodie Mudd,29.58,"1,775",60,25
1991,143,205,Greg Whisman,29.6,"2,486",84,24
1991,144,206,Fuzzy Zoeller,29.61,"1,658",56,24
1991,145,207,Jim Woodward,29.62,"2,399",81,20
1991,146,207,John Cook,29.63,"2,726",92,24
1991,147,209,Bryan Norton,29.64,"1,897",64,24
1991,147,209,Ted Schulz,29.64,"2,934",99,22
1991,149,209,Brandel Chamblee,29.65,"2,461",83,24
1991,149,209,John Daly,29.65,"3,113",105,24
1991,151,216,Brad Lardon,29.69,"1,841",62,23
1991,152,216,Karl Kimball,29.7,"2,049",69,25
1991,152,216,Dicky Thompson,29.7,"2,554",86,26
1991,154,216,Ed Dougherty,29.71,"3,387",114,24
1991,155,216,Jim Benepe,29.73,"2,230",75,23
1991,155,216,Craig Rudolph,29.73,"1,992",67,23
1991,157,217,Leonard Thompson,29.74,"2,379",80,24
1991,158,225,Kenny Perry,29.76,"2,351",79,25
1991,159,225,Mike Sullivan,29.77,"2,620",88,24
1991,160,226,Trevor Dodds,29.79,"2,562",86,25
1991,161,226,Greg Ladehoff,29.82,"2,147",72,25
1991,162,226,Brad Bryant,29.83,"2,267",76,25
1991,162,226,Rocco Mediate,29.83,"2,506",84,25
1991,164,227,Jim Thorpe,29.84,"2,417",81,24
1991,165,227,Marco Dawson,29.85,"2,448",82,23
1991,165,227,Clarence Rose,29.85,"1,552",52,24
1991,167,227,Joey Sindelar,29.88,"2,809",94,24
1991,168,228,Billy Ray Brown,29.9,"2,811",94,22
1991,169,228,John Mahaffey,29.91,"2,094",70,23
1991,169,228,Richard Zokol,29.91,"2,064",69,25
1991,171,229,Brandt Jobe,29.92,"1,885",63,22
1991,172,229,Jim Hallet,29.93,"3,202",107,21
1991,173,229,Andy North,29.94,"1,587",53,21
1991,174,229,John Adams,29.96,"2,756",92,25
1991,175,229,Greg Bruckner,29.97,"2,967",99,24
1991,176,229,Mike Standly,29.99,"2,639",88,25
1991,177,229,Bruce Lietzke,30,"2,130",71,23
1991,178,272,Curt Byrum,30.04,"2,914",97,25
1991,179,272,Scott Gump,30.05,"2,765",92,24
1991,180,273,Peter Jacobsen,30.07,"2,165",72,25
1991,180,273,Robert Thompson,30.07,"1,834",61,21
1991,182,274,Dave Barr,30.16,"2,594",86,24
1991,183,275,Ed Humenik,30.21,"2,779",92,26
1991,183,275,Dillard Pruitt,30.21,"2,568",85,26
1991,185,281,Dan Halldorson,30.31,"2,607",86,25
1991,186,283,Bart Bryant,30.34,"2,852",94,25
1991,187,285,Tom Purtzer,30.39,"2,674",88,24
1991,188,323,Barry Cheesman,30.62,"2,082",68,24
1991,189,324,Clark Burroughs,30.65,"1,655",54,24
1992,1,-,Ed Fiori,28.39,"2,754",97,11
1992,2,-,David Frost,28.43,"2,303",81,23
1992,3,-,Ben Crenshaw,28.49,"2,336",82,23
1992,4,-,Frank Conner,28.55,"2,484",87,17
1992,5,-,Mitch Adcock,28.64,"2,148",75,23
1992,6,-,Jay Don Blake,28.68,"2,237",78,23
1992,7,-,Chris Perry,28.7,"2,267",79,23
1992,8,-,John Huston,28.71,"3,015",105,16
1992,9,-,Stan Utley,28.74,"2,098",73,23
1992,10,-,D.A. Weibring,28.75,"2,329",81,25
1992,11,-,Morris Hatalsky,28.77,"2,158",75,20
1992,12,-,Dudley Hart,28.79,"2,735",95,22
1992,12,-,Nick Price,28.79,"2,850",99,22
1992,14,-,Bill Britton,28.83,"2,422",84,20
1992,15,-,Ronnie Black,28.84,"2,567",89,21
1992,16,-,Tom Sieckmann,28.85,"2,683",93,23
1992,17,-,Peter Jacobsen,28.86,"2,684",93,23
1992,18,-,Rick Fehr,28.87,"2,454",85,21
1992,19,-,Jay Delsing,28.89,"2,687",93,23
1992,19,-,John Inman,28.89,"2,831",98,22
1992,21,-,Brad Faxon,28.9,"2,572",89,23
1992,21,-,Corey Pavin,28.9,"2,572",89,24
1992,23,-,Greg Kraft,28.91,"2,342",81,23
1992,24,-,Mark O'Meara,28.93,"2,343",81,22
1992,25,-,Kenny Knox,28.95,"2,374",82,23
1992,25,-,Larry Mize,28.95,"2,345",81,24
1992,25,-,Don Pooley,28.95,"1,650",57,22
1992,28,-,Jeff Sluman,28.98,"3,217",111,22
1992,29,-,Chip Beck,28.99,"2,580",89,24
1992,30,-,Davis Love III,29,"2,668",92,22
1992,31,-,Mark Wiebe,29.01,"2,408",83,23
1992,32,-,Jim McGovern,29.02,"2,931",101,18
1992,32,-,Jodie Mudd,29.02,"1,915",66,25
1992,32,-,Loren Roberts,29.02,"2,960",102,24
1992,32,-,Bob Wolcott,29.02,"2,960",102,23
1992,36,-,Mike Springer,29.04,"2,468",85,23
1992,37,-,Gil Morgan,29.05,"2,527",87,23
1992,37,-,Lanny Wadkins,29.05,"2,527",87,23
1992,39,-,Mark Calcavecchia,29.07,"2,791",96,25
1992,39,-,Keith Clearwater,29.07,"3,110",107,23
1992,39,-,Raymond Floyd,29.07,"1,744",60,21
1992,39,-,Jay Haas,29.07,"3,023",104,23
1992,43,-,Bob Lohr,29.08,"2,588",89,23
1992,44,-,Buddy Gardner,29.09,"2,589",89,24
1992,45,-,Tom Kite,29.12,"2,650",91,23
1992,45,-,Greg Twiggs,29.12,"1,514",52,23
1992,45,-,Tray Tyner,29.12,"1,951",67,6
1992,48,-,Mark Brooks,29.13,"3,117",107,24
1992,48,-,Marco Dawson,29.13,"2,330",80,21
1992,48,-,Bill Sander,29.13,"1,515",52,9
1992,48,-,Dicky Thompson,29.13,"2,039",70,5
1992,48,-,Howard Twitty,29.13,"2,476",85,23
